timestamp	from_account	to_account	amount	location	is_fraud
2025-06-03 08:02:03	80999002	83360486	393074	SK	0
2025-06-03 08:30:22	32966564	24848129	589189	SK	0
2025-06-03 08:48:07	18796394	68309468	706443	DE	0
2025-06-03 08:41:39	46170673	47864606	278581	SK	0
2025-06-03 08:57:34	69331818	82715385	751520	PL	0
2025-06-03 08:24:07	93461846	36382187	310342	RO	0
2025-06-03 08:26:26	85064970	80779860	1040933	PL	1
2025-06-03 08:42:30	97039924	50431039	872535	HU	0
2025-06-03 08:16:44	83032312	41593449	140634	HU	0
2025-06-03 08:38:59	53372941	40237901	269758	PL	0
2025-06-03 08:07:12	48584914	16437820	12838446	SK	1
2025-06-03 08:21:57	79111050	36517209	962406	SK	0
2025-06-03 08:20:57	61990638	53085116	311426	PL	0
2025-06-03 08:17:15	10887264	13571442	161310	RO	0
2025-06-03 08:46:20	71261965	51209764	174299	DE	0
2025-06-03 08:24:24	14540033	16921435	1056060	PL	1
2025-06-03 08:56:27	44381753	14200560	64933	DE	0
2025-06-03 08:14:24	79258728	30057427	536590	PL	0
2025-06-03 08:15:18	57276876	34656814	58499	PL	0
2025-06-03 08:28:25	52304263	25684988	920493	DE	0
2025-06-03 08:41:09	44572443	75972670	546211	RO	0
2025-06-03 08:17:31	29032148	79532150	600238	PL	0
2025-06-03 08:20:13	33375419	55284992	278362	HU	0
2025-06-03 08:21:41	46322378	95955636	181226	RO	0
2025-06-03 08:29:08	54414110	43752065	62151	PL	0
2025-06-03 08:48:07	92314255	72485099	253942	RO	0
2025-06-03 08:49:01	78682304	80602065	528155	SK	0
2025-06-03 08:41:13	29338043	61196024	1739173	RO	1
2025-06-03 08:04:58	70347135	98912015	215770	HU	0
2025-06-03 08:51:29	33687764	66545982	200898	DE	0
2025-06-03 08:17:04	20843188	20470790	517599	RO	0
2025-06-03 08:12:39	84317452	69814204	27349	HU	0
2025-06-03 08:40:57	96887882	62155293	768650	DE	0
2025-06-03 08:00:27	11271468	75597737	679082	PL	0
2025-06-03 08:13:17	73217286	15420766	811188	PL	0
2025-06-03 08:45:06	99435679	51692841	871212	SK	0
2025-06-03 08:56:19	52605953	83570300	3866748	HU	1
2025-06-03 08:00:48	24280651	66128865	628780	HU	0
2025-06-03 08:30:10	54346990	46006081	698345	DE	0
2025-06-03 08:56:43	15711388	99555403	695890	PL	0
2025-06-03 08:16:04	73841961	99401077	719773	HU	0
2025-06-03 08:16:39	45235225	95670111	215182	HU	0
2025-06-03 08:41:08	69464115	33163853	208070	PL	0
2025-06-03 08:11:43	43302887	94585145	660726	SK	0
2025-06-03 08:24:59	89550094	54371584	235866	PL	0
2025-06-03 08:39:39	72624710	19446418	208548	SK	0
2025-06-03 08:57:09	39221480	30856848	384342	SK	0
2025-06-03 08:48:00	82034490	83750655	843130	HU	0
2025-06-03 08:48:42	21778728	74337554	77539722	HU	1
2025-06-03 08:59:51	79108514	59622228	26519207	SK	1
2025-06-03 08:57:30	27660246	49153439	850265	SK	0
2025-06-03 08:50:03	34342332	67847681	3002651	PL	1
2025-06-03 08:29:12	70763506	83009841	507326	RO	0
2025-06-03 08:47:11	28301448	10360370	521778	RO	0
2025-06-03 08:30:47	64469499	69490750	440366	SK	0
2025-06-03 08:03:15	44024131	58108885	595105	PL	0
2025-06-03 08:23:45	36611241	90709535	157418932	HU	1
2025-06-03 08:06:11	73590930	36357523	171505	RO	0
2025-06-03 08:03:08	98644737	31729540	10891586	RO	1
2025-06-03 08:02:20	52479405	96162679	698811	SK	0
2025-06-03 08:40:28	17839179	20797846	201443	SK	0
2025-06-03 08:07:44	20285761	79323686	398066	RO	0
2025-06-03 08:48:03	40337717	30666038	426398	HU	0
2025-06-03 08:29:34	74963558	50253545	26315	DE	0
2025-06-03 08:46:02	80380454	43501366	157800	SK	0
2025-06-03 08:13:57	61312380	32537388	164760	DE	0
2025-06-03 08:30:42	50051347	55656951	769047	HU	0
2025-06-03 08:15:19	72448842	34231575	914840	DE	0
2025-06-03 08:08:08	42299449	71085365	369086	DE	0
2025-06-03 08:44:31	52695502	65225327	169566	HU	0
2025-06-03 08:01:49	83458877	14703822	102666	RO	0
2025-06-03 08:27:21	55208887	97275582	61400	DE	0
2025-06-03 08:26:25	67809078	40792285	1966795	HU	1
2025-06-03 08:25:10	23878626	98364751	747403	PL	0
2025-06-03 08:48:02	36570789	28158288	675144	HU	0
2025-06-03 08:17:47	39476314	28952138	3027590	SK	1
2025-06-03 08:35:43	56357974	50232193	656522	RO	0
2025-06-03 08:14:20	75394702	58171257	97015	DE	0
2025-06-03 08:09:04	63556112	49069793	931689	HU	0
2025-06-03 08:48:18	36461615	19774764	802418	PL	0
2025-06-03 08:35:47	91188023	30396806	4639288	HU	1
2025-06-03 08:53:15	79888776	60897712	251643	RO	0
2025-06-03 08:57:47	89785461	74804990	47814	RO	0
2025-06-03 08:22:56	65148310	18936468	110368	HU	0
2025-06-03 08:15:19	35594401	30225951	213717	SK	0
2025-06-03 08:21:20	70340414	45131107	608281	PL	0
2025-06-03 08:10:22	54703544	82932648	331709	SK	0
2025-06-03 08:33:33	40371702	22964623	969270	SK	0
2025-06-03 08:14:53	87194213	26061744	417777	SK	0
2025-06-03 08:32:01	12539691	95345721	647896	DE	0
2025-06-03 08:23:03	26368545	53948471	469913	SK	0
2025-06-03 08:42:14	90700153	77031627	981619	RO	0
2025-06-03 08:36:09	55148824	18955669	217769	PL	0
2025-06-03 08:18:12	96636531	94607195	825093	HU	0
2025-06-03 08:25:09	76940603	97305002	609581	SK	0
2025-06-03 08:56:30	16459487	48434022	4390703	RO	1
2025-06-03 08:33:23	83087719	31276495	740075	DE	0
2025-06-03 08:01:19	47557470	37212211	74693	DE	0
2025-06-03 08:19:46	72514083	23008065	4273328	SK	1
2025-06-03 08:58:45	48954938	85695914	970337	SK	0
2025-06-03 08:24:13	36611241	53791179	672245	RO	0
2025-06-03 08:50:13	90577694	55567876	68610312	HU	1
2025-06-03 08:59:08	44761627	20463023	472840	HU	0
2025-06-03 08:15:37	34832164	96837238	689379	RO	0
2025-06-03 08:27:17	74216423	92237903	360807	PL	0
2025-06-03 08:31:30	91446880	11663977	463118	HU	0
2025-06-03 08:42:22	37303885	50354097	328754	SK	0
2025-06-03 08:36:31	68283767	76480415	421661	PL	0
2025-06-03 08:33:08	28148893	49257308	30267	HU	0
2025-06-03 08:23:40	93769928	15446427	43311	DE	0
2025-06-03 08:11:25	59507971	94024223	71918	PL	0
2025-06-03 08:36:07	87290724	84543499	678340	RO	0
2025-06-03 08:21:59	80538157	27419134	698499	PL	0
2025-06-03 08:55:40	17211828	41796233	674507	RO	0
2025-06-03 08:31:22	92785162	41102631	2290671	PL	1
2025-06-03 08:36:47	59034696	97212242	618821	SK	0
2025-06-03 08:18:30	96443944	85326965	342379	HU	0
2025-06-03 08:24:10	82240841	57259983	609727	HU	0
2025-06-03 08:54:21	57701380	64528410	981802	SK	0
2025-06-03 08:31:39	18976324	46015986	482368	RO	0
2025-06-03 08:30:49	77172696	19450688	944793	PL	0
2025-06-03 08:31:49	43907260	34838246	379190	SK	0
2025-06-03 08:40:20	73216184	94790612	787548	RO	0
2025-06-03 08:24:39	45237908	63852194	503125	HU	0
2025-06-03 08:14:45	71375017	33658659	364896	DE	0
2025-06-03 08:22:47	43588401	53479727	483792	DE	0
2025-06-03 08:31:25	76981475	61849711	766203	HU	0
2025-06-03 08:17:11	93479633	32127653	382399	DE	0
2025-06-03 08:49:35	11853921	10503096	112016	SK	0
2025-06-03 08:39:44	39574033	78025044	191320	PL	0
2025-06-03 08:49:17	51565378	91091950	761097	SK	0
2025-06-03 08:23:51	91635873	87930865	900523	SK	0
2025-06-03 08:05:27	59939836	26654758	250814	DE	0
2025-06-03 08:36:23	50537342	49718722	572194	PL	0
2025-06-03 08:58:36	69084152	42991461	20858	DE	0
2025-06-03 08:35:26	98031282	58985740	965829	HU	0
2025-06-03 08:44:17	11415471	74912798	473096	RO	0
2025-06-03 08:24:52	14540033	27078589	572384	DE	0
2025-06-03 08:35:25	31670721	16350160	620141	DE	0
2025-06-03 08:41:41	11024028	93094256	456215	SK	0
2025-06-03 08:15:36	36335087	18326476	261737	DE	0
2025-06-03 08:13:23	40655680	41141302	4612424	HU	1
2025-06-03 08:50:56	91629278	18678837	974034	PL	0
2025-06-03 08:59:33	23061289	34766667	379472	PL	0
2025-06-03 08:57:51	68053069	22771004	240474	HU	0
2025-06-03 08:29:49	74966995	64819803	742574	SK	0
2025-06-03 08:11:37	99277577	58771959	572683	SK	0
2025-06-03 08:28:28	90600386	47792236	669314	DE	0
2025-06-03 08:40:58	74289829	78180178	3601108	DE	1
2025-06-03 08:45:45	61688644	68786749	789616	HU	0
2025-06-03 08:32:28	96682094	18707983	620834	PL	0
2025-06-03 08:46:25	12057916	92180467	658532	RO	0
2025-06-03 08:04:19	18913691	85650750	85774566	SK	1
2025-06-03 08:28:59	50444641	16774008	866367	HU	0
2025-06-03 08:56:31	75494092	20936881	813314	HU	0
2025-06-03 08:12:16	32310884	62747623	1096941	HU	1
2025-06-03 08:54:18	56626383	16855839	631342	DE	0
2025-06-03 08:34:55	52257371	33630448	145173	DE	0
2025-06-03 08:01:33	43286991	33299255	144514707	HU	1
2025-06-03 08:26:07	23838441	59854370	2390514	HU	1
2025-06-03 08:49:13	85514366	80382453	159286	HU	0
2025-06-03 08:27:13	93202325	59641945	181215	DE	0
2025-06-03 08:37:46	94088130	86471154	622138	SK	0
2025-06-03 08:30:02	85464180	75550736	325857	HU	0
2025-06-03 08:31:47	72618411	55564634	45165	HU	0
2025-06-03 08:05:24	19003829	55800161	1631592	RO	1
2025-06-03 08:27:57	35921172	44075653	87534885	RO	1
2025-06-03 08:03:18	65017865	64944343	44500	RO	0
2025-06-03 08:30:39	27786236	40952439	695060	RO	0
2025-06-03 08:20:47	79902449	70714079	285935	RO	0
2025-06-03 08:09:31	49038518	69215220	213699	PL	0
2025-06-03 08:32:39	21751642	56481653	740056	PL	0
2025-06-03 08:06:59	16427325	33326889	769183	PL	0
2025-06-03 08:58:55	59709793	22639507	301828	SK	0
2025-06-03 08:00:03	62859482	13301391	950527	SK	0
2025-06-03 08:42:03	71485551	35749303	462334	SK	0
2025-06-03 08:45:34	57204563	48537187	106554	HU	0
2025-06-03 08:07:42	78870108	39272549	404001	RO	0
2025-06-03 08:32:39	15224843	57896348	548448	PL	0
2025-06-03 08:00:35	12942209	61945293	356240	RO	0
2025-06-03 08:43:01	20538137	89677367	951344	DE	0
2025-06-03 08:52:44	99171955	43154905	653499	RO	0
2025-06-03 08:01:13	80044319	44485773	185126532	HU	1
2025-06-03 08:38:48	96599817	44740728	3499245	DE	1
2025-06-03 08:02:37	87586663	60520596	4507532	HU	1
2025-06-03 08:47:45	84281348	36431034	246801	SK	0
2025-06-03 08:01:45	82588340	82139301	366925	PL	0
2025-06-03 08:59:47	82927627	10105579	634943	DE	0
2025-06-03 08:49:32	28483127	12040825	510021	RO	0
2025-06-03 08:14:11	94095624	90252507	3477209	RO	1
2025-06-03 08:02:21	59716208	78962607	936191	PL	0
2025-06-03 08:50:27	67307894	87156479	88023	RO	0
2025-06-03 08:20:31	27737861	33327154	377119	HU	0
2025-06-03 08:56:08	25091962	95600632	211410	HU	0
2025-06-03 08:17:08	28945126	80347996	250194	SK	0
2025-06-03 08:24:38	33975550	24789150	340374	RO	0
2025-06-03 08:54:59	14309421	35976086	749001	SK	0
2025-06-03 08:03:36	59535407	81495162	42835	RO	0
2025-06-03 08:20:28	30206925	68898161	3784057	RO	1
2025-06-03 08:34:11	33927945	82237576	443225	DE	0
2025-06-03 08:53:30	66772075	99325846	45563098	RO	1
2025-06-03 08:30:31	64836110	83160117	4402139	HU	1
2025-06-03 08:17:46	20212361	21716681	113738	DE	0
2025-06-03 08:04:54	83267858	94815131	782743	RO	0
2025-06-03 08:28:20	33588193	90741971	46996	DE	0
2025-06-03 08:36:51	29819817	56018148	12246	RO	0
2025-06-03 08:58:17	50017569	60187709	807095	DE	0
2025-06-03 08:45:03	84498126	99994903	613588	PL	0
2025-06-03 08:01:21	48032638	74194666	2977784	DE	1
2025-06-03 08:13:38	16005360	75094209	423588	PL	0
2025-06-03 08:28:55	30025532	42780468	899930	SK	0
2025-06-03 08:21:10	21515367	16495071	839942	PL	0
2025-06-03 08:25:31	59507867	82970130	4627246	PL	1
2025-06-03 08:55:24	73203459	10822073	223264	PL	0
2025-06-03 08:12:16	48186073	84940555	155509	PL	0
2025-06-03 08:05:38	90392206	24640335	3879912	PL	1
2025-06-03 08:17:26	68870675	46270104	82333	PL	0
2025-06-03 08:47:15	91628811	27911393	13480862	DE	1
2025-06-03 08:02:01	68897381	44607508	160392	DE	0
2025-06-03 08:06:09	25636893	50201233	1127102	HU	1
2025-06-03 08:59:25	52059300	51968920	970972	PL	0
2025-06-03 08:36:10	77557284	14538260	1476887	DE	1
2025-06-03 08:20:11	86868678	89524043	2059470	DE	1
2025-06-03 08:32:00	20198912	68468220	46136	PL	0
2025-06-03 08:35:12	70395975	37795116	677690	HU	0
2025-06-03 08:20:53	12489385	75413820	383427	DE	0
2025-06-03 08:34:01	54659669	71582739	166015	PL	0
2025-06-03 08:19:14	16699676	66280997	823015	HU	0
2025-06-03 08:48:12	83492923	92182460	651580	DE	0
2025-06-03 08:09:00	56494990	53237796	101024	PL	0
2025-06-03 08:49:13	94292490	66681243	644070	HU	0
2025-06-03 08:53:45	26720774	93264152	851931	PL	0
2025-06-03 08:23:20	30925433	18252146	870920	SK	0
2025-06-03 08:03:26	41037341	53845279	31238	PL	0
2025-06-03 08:18:42	20476450	51389062	1314804	DE	1
2025-06-03 08:11:33	70283843	64396054	938312	SK	0
2025-06-03 08:56:11	96248305	81066122	842516	HU	0
2025-06-03 08:16:25	33703516	61807751	237566	RO	0
2025-06-03 08:09:34	15857870	76849727	4731653	PL	1
2025-06-03 08:40:20	95163869	84691952	391251	SK	0
2025-06-03 08:41:50	58032230	97442685	4282700	DE	1
2025-06-03 08:44:37	87160968	73473645	601703	HU	0
2025-06-03 08:33:09	13691118	53653811	583427	PL	0
2025-06-03 08:21:52	59891089	93716849	449070	PL	0
2025-06-03 08:49:20	82360318	26042095	3940025	RO	1
2025-06-03 08:03:13	94557205	63568720	345460	PL	0
2025-06-03 08:28:05	71548360	79310787	386812	RO	0
2025-06-03 08:51:46	57911603	76309324	886508	DE	0
2025-06-03 08:59:24	55756928	50518959	232331	DE	0
2025-06-03 08:19:40	26185017	23470663	660592	DE	0
2025-06-03 08:38:41	53931449	53600049	232818	SK	0
2025-06-03 08:21:23	44813538	96669546	874332	RO	0
2025-06-03 08:44:07	56822441	45436845	205778	SK	0
2025-06-03 08:08:17	68522806	98358134	181541	PL	0
2025-06-03 08:41:10	79940523	40852095	666545	DE	0
2025-06-03 08:15:42	69495935	20285961	612522	HU	0
2025-06-03 08:37:01	96825333	53813736	267517	SK	0
2025-06-03 08:57:58	35265252	46131781	2103728	PL	1
2025-06-03 08:19:16	13821434	80918968	381810	SK	0
2025-06-03 08:56:56	84143397	90303679	991904	DE	0
2025-06-03 08:19:22	90878985	41272699	31738	SK	0
2025-06-03 08:39:51	57219873	43493306	1186351	PL	1
2025-06-03 08:03:30	39908257	91466158	321484	RO	0
2025-06-03 08:54:42	76813564	31454619	714969	RO	0
2025-06-03 08:12:02	57758490	28392286	2284276	HU	1
2025-06-03 08:00:21	25838674	13066252	22421	HU	0
2025-06-03 08:46:46	40296715	61318897	409603	SK	0
2025-06-03 08:51:00	50803550	33064514	2393973	SK	1
2025-06-03 08:08:30	49527362	54577061	6364071	HU	1
2025-06-03 08:44:27	96463751	34149395	124664	PL	0
2025-06-03 08:02:37	80999002	38874643	375959	HU	0
2025-06-03 08:12:05	65374749	83207430	584110	PL	0
2025-06-03 08:34:28	74728322	17227415	636478	RO	0
2025-06-03 08:52:29	28924537	18847036	245724	HU	0
2025-06-03 08:43:38	66848816	35478613	372865	DE	0
2025-06-03 08:54:13	80109676	36093999	4708731	PL	1
2025-06-03 08:05:19	47998354	55761899	49529	DE	0
2025-06-03 08:02:58	54944923	37820389	931824	DE	0
2025-06-03 08:14:47	20860247	89575957	700636	HU	0
2025-06-03 08:34:08	64652694	91345375	33169	RO	0
2025-06-03 08:20:41	29757229	48169555	4996044	SK	1
2025-06-03 08:48:03	98377814	15962330	536958	DE	0
2025-06-03 08:46:44	43684220	47780839	978078	RO	0
2025-06-03 08:13:52	88200977	68936837	16700	PL	0
2025-06-03 08:21:58	71879836	78573762	7014289	HU	1
2025-06-03 08:51:41	97152951	32903813	291502	RO	0
2025-06-03 08:52:40	41878162	88498737	997630	RO	0
2025-06-03 08:12:50	14029347	24349904	681307	HU	0
2025-06-03 08:08:02	79451857	44025488	722738	PL	0
2025-06-03 08:31:38	40203260	45598351	461969	SK	0
2025-06-03 08:55:10	14180562	98351201	178330	SK	0
2025-06-03 08:10:51	38803819	47736578	494678	HU	0
2025-06-03 08:06:46	63810584	28579706	604218	PL	0
2025-06-03 08:59:48	59648795	43910926	784708	DE	0
2025-06-03 08:03:36	40777357	92980000	118483	DE	0
2025-06-03 08:29:50	98882196	49733532	525952	PL	0
2025-06-03 08:31:18	26111389	39134047	296944	DE	0
2025-06-03 08:12:18	37526837	49652246	2980960	PL	1
2025-06-03 08:43:30	18599592	98435288	21182	DE	0
2025-06-03 08:38:22	29049750	57976417	177688	HU	0
2025-06-03 08:39:49	15104193	66442776	740042	RO	0
2025-06-03 08:43:54	60928407	40926695	779730	PL	0
2025-06-03 08:10:23	82897358	80410355	72146	PL	0
2025-06-03 08:57:41	77671162	49792725	108897586	PL	1
2025-06-03 08:41:19	63643806	12433802	356327	RO	0
2025-06-03 08:23:25	76445009	42062426	484994	HU	0
2025-06-03 08:35:22	72418063	76260183	198513	HU	0
2025-06-03 08:11:21	59611028	40372408	1849540	PL	1
2025-06-03 08:58:44	61858443	72526237	423970	HU	0
2025-06-03 08:10:08	97952058	67277267	15622	RO	0
2025-06-03 08:36:41	82990967	13106803	144685180	DE	1
2025-06-03 08:43:05	81765773	31875153	914319	HU	0
2025-06-03 08:11:55	76589796	15967780	816626	RO	0
2025-06-03 08:23:52	39335112	12440135	482531	DE	0
2025-06-03 08:07:04	79048692	88523345	97877	PL	0
2025-06-03 08:48:28	17469418	31580610	218494	DE	0
2025-06-03 08:17:07	48983142	83947133	365524	RO	0
2025-06-03 08:46:00	13411304	42305944	978944	RO	0
2025-06-03 08:28:02	15454823	30803152	262182	RO	0
2025-06-03 08:54:22	81346561	24313334	131808	PL	0
2025-06-03 08:44:42	83654848	30444367	471224	DE	0
2025-06-03 08:13:52	20653050	85889958	88748369	SK	1
2025-06-03 08:24:47	27270451	80688666	4273666	HU	1
2025-06-03 08:49:33	21918261	68421546	100143	SK	0
2025-06-03 08:53:35	40244967	56289920	111607	PL	0
2025-06-03 08:45:20	81230890	15725624	4567615	HU	1
2025-06-03 08:02:27	86033255	31239872	808841	PL	0
2025-06-03 08:00:42	57595609	38766830	1034082	HU	1
2025-06-03 08:15:32	25218367	27846360	2413679	PL	1
2025-06-03 08:39:07	36308797	19759545	1935769	HU	1
2025-06-03 08:44:36	74254367	74687801	787956	HU	0
2025-06-03 08:17:49	26892163	77567346	632865	HU	0
2025-06-03 08:07:39	15033650	78124016	13923	PL	0
2025-06-03 08:39:29	91537112	34728787	131859974	PL	1
2025-06-03 08:26:58	39188346	55153445	767589	RO	0
2025-06-03 08:27:24	38805144	90610225	869109	PL	0
2025-06-03 08:23:08	82727824	70711085	675393	SK	0
2025-06-03 08:30:39	85464180	65250391	370961	RO	0
2025-06-03 08:06:46	51065952	57773262	886901	SK	0
2025-06-03 08:09:02	99512124	52002896	143750491	PL	1
2025-06-03 08:35:55	80121993	85507883	414839	DE	0
2025-06-03 08:27:23	21224015	14817633	3083098	PL	1
2025-06-03 08:02:47	58516481	80465200	391810	HU	0
2025-06-03 08:25:19	31835624	10643302	160203	RO	0
2025-06-03 08:50:20	79244305	24943305	164553	RO	0
2025-06-03 08:14:22	54954328	90207328	493335	DE	0
2025-06-03 08:18:19	89970834	22912636	807665	SK	0
2025-06-03 09:00:08	30477840	76360378	1824273	PL	1
2025-06-03 08:46:13	66979125	55698799	707945	RO	0
2025-06-03 08:31:28	99747522	52561641	196312	DE	0
2025-06-03 08:09:44	11882873	22431033	655373	PL	0
2025-06-03 08:44:58	71935004	63020535	740629	PL	0
2025-06-03 08:27:53	24250980	81798242	98160	SK	0
2025-06-03 08:52:08	32882549	67115797	720088	DE	0
2025-06-03 08:13:54	81528567	87022751	940851	SK	0
2025-06-03 08:49:45	21918261	90000118	166634266	HU	1
2025-06-03 08:23:19	47806254	21065386	310631	SK	0
2025-06-03 08:09:39	95341119	29977458	638519	HU	0
2025-06-03 08:03:55	48401854	10629926	341302	HU	0
2025-06-03 08:20:52	75078366	86865539	800953	PL	0
2025-06-03 08:21:47	43182362	58090822	318542	RO	0
2025-06-03 08:57:26	97271719	55761209	729988	RO	0
2025-06-03 08:11:18	64485122	98271701	218353	SK	0
2025-06-03 08:01:02	17432564	66779449	4396253	PL	1
2025-06-03 08:49:05	17798128	28752575	678164	RO	0
2025-06-03 08:10:12	16493861	19200535	169796547	PL	1
2025-06-03 08:06:54	61222958	54522317	321633	PL	0
2025-06-03 08:05:01	19328614	38815845	690910	HU	0
2025-06-03 08:15:02	35265738	84112509	641050	RO	0
2025-06-03 08:12:09	60555063	91869198	474390	PL	0
2025-06-03 08:34:27	33109157	34637529	559624	RO	0
2025-06-03 08:24:01	62623463	62163215	742657	SK	0
2025-06-03 08:05:11	90253981	81782506	999070	HU	0
2025-06-03 08:15:44	87893588	61457524	843797	SK	0
2025-06-03 08:14:31	24923935	80988462	968906	RO	0
2025-06-03 08:09:43	16253095	43168739	441581	SK	0
2025-06-03 08:32:08	77235037	56476725	882736	DE	0
2025-06-03 08:15:14	83743455	22130005	385042	HU	0
2025-06-03 08:09:50	50591645	48837012	331583	HU	0
2025-06-03 08:14:52	51646323	18386248	947107	RO	0
2025-06-03 08:43:26	45371748	95860219	397716	HU	0
2025-06-03 08:19:01	48993450	11019191	702680	RO	0
2025-06-03 08:43:44	27070410	98874126	139238450	PL	1
2025-06-03 08:38:53	57678905	17426515	850838	DE	0
2025-06-03 08:24:14	52075535	45601342	836177	RO	0
2025-06-03 08:19:25	59961246	84452308	857116	PL	0
2025-06-03 08:16:25	45613843	13145750	48714	PL	0
2025-06-03 08:18:52	82375991	31836648	358969	SK	0
2025-06-03 08:42:27	69447792	13020752	1446076	RO	1
2025-06-03 08:50:55	25880826	38633067	3203730	PL	1
2025-06-03 08:03:58	95135636	37806264	517663	PL	0
2025-06-03 08:29:03	74331669	60219155	494532	RO	0
2025-06-03 08:20:17	51642120	37936669	304626	RO	0
2025-06-03 08:50:49	10905516	61465951	308183	DE	0
2025-06-03 08:47:11	17528444	14908863	724657	RO	0
2025-06-03 08:19:23	77133810	15823573	746918	RO	0
2025-06-03 08:03:17	14845488	55867430	826302	DE	0
2025-06-03 08:38:23	81646546	19391741	400198	HU	0
2025-06-03 08:51:35	19017107	99063452	985719	HU	0
2025-06-03 08:10:49	27756677	65096864	978224	PL	0
2025-06-03 08:26:33	98722912	60643257	430388	RO	0
2025-06-03 08:05:12	81873840	44765503	615621	SK	0
2025-06-03 08:58:36	39344187	44525246	372308	HU	0
2025-06-03 08:45:06	25239185	67060981	135142055	HU	1
2025-06-03 08:20:27	95514428	45643444	146953	DE	0
2025-06-03 08:52:56	91377048	73713782	182489	RO	0
2025-06-03 08:56:12	97371482	70315576	3978554	DE	1
2025-06-03 08:37:08	36903537	84357652	844379	SK	0
2025-06-03 08:09:32	92182696	46826837	10022	PL	0
2025-06-03 08:34:59	64831297	79893626	736031	PL	0
2025-06-03 08:58:19	42486256	69497569	212163	DE	0
2025-06-03 08:19:47	38841068	72091500	68918605	HU	1
2025-06-03 08:46:12	10491452	53367013	72642	PL	0
2025-06-03 08:32:25	49923087	69179218	461107	PL	0
2025-06-03 08:54:41	77931769	68024671	778490	SK	0
2025-06-03 08:50:38	47267134	58192070	4483749	HU	1
2025-06-03 08:53:51	61326728	71572208	22861	DE	0
2025-06-03 08:52:04	28425013	27201422	145479	HU	0
